name,rating,address,total reviews,cuisine,price,neighborhood,website,email,phone,review rating,review description,review dine date
Twigs Bistro - Wandermere,4.1,"401 E. Farwell Spokane, WA  99218 ",34,American,$30 and under,Spokane,http://www.twigsbistro.com,dtruitt@twigsbistro.com,(509) 465-8794,4.1 / 5,"We have been to this Twigs several times and have always found it delightful. However, we were disappointed at the reception we received on this occasion. The hostess was not very friendly and the wait staff seemed to be over-worked. Although our server was somewhat friendly, he always seemed to be in a hurry while attending to us. We definitely felt as though the other customers were of more importance. It may have been that the least experienced wait staff was on duty that particular evening. But we didn't feel very welcome at the restaurant that evening, Sorry.",07/04/2012
Twigs Bistro & Martini Bar - River Park Square,4.0,"808 W. Main 3rd Floor Spokane, WA  99201",6,Contemporary American,$30 and under,Spokane,http://www.twigsbistro.com/,alwilliams@twigsbistro.com,(509) 232-3376,4 / 5,"Food and drinks were good, but I couldn't believe this place is in a downtown mall that charges for parking and they don't validate. For that reason, I wouldn't return to this location.",04/05/2012
Twigs Bistro & Martini Bar - South Hill,4.1,"4320 South Regal Spokane, WA  99223 ",8,American,$30 and under,Spokane,http://www.twigsbistro.com/,"",(509) 443-8000,4.1 / 5,Great place for brunch. Food and service were excellent. Staff very friendly and helpful.,05/13/2012
Twigs Bistro & Martini Bar - Spokane Valley Mall,4.5,"14728 E Indiana Ave Spokane, WA  99216 ",13,Fusion / Eclectic,$30 and under,Spokane,http://www.twigsbistro.com,"",(509) 290-5636,4.5 / 5,Fantastic!! We love this place! Great food and delicious martinis in a fabulous atmosphere!!,06/19/2012
Twigs Bistro and Martini Bar - Kennewick,4.4,"1321 N. Columbia Center Blvd Kennewick, WA  98336 ",80,Contemporary American,$30 and under,Kennewick,http://www.twigsbistro.com,email@twigsbistro.com,(509) 735-3411,4.4 / 5,"I've heard this place was just ""okay"" from friends and family. But I wanted to see for myself so I went here for my birthday. I ordered pepper salmon, because family gave me a few tips on what was good etc. My salmon was ""okay"" it came with rice and it tasted like it was microwaved! That killed my whole entire appetite.",07/18/2012
Two Salmon Cafe,3.5,"12885 Casino Drive Anacortes, WA  98221 ",19,American,$30 and under,Anacortes,http://www.swinomishcasino.com/tabid/96/default.aspx,"",(360) 293-2691,3.5 / 5,We had a great time on this outing to the Cafe for the Senior buffet. We were well taken care of and the food was top quality! Very well done!,06/12/2012
Umi Sake House,4.4,"2230 First Avenue Seattle, WA  98121 ",35,Japanese,$30 and under,Downtown,http://umisakehouse.com,codyumi@gmail.com,(206) 374-8717,4.4 / 5,"Great rolls and menu options, food was terrific. Fish was fresh and tasty. Service was a little cold but not bad. Tons of drink choices, lively scene. Loved the wood walls and outdoor vibe. I'd definitely go back when in the Seattle area.",06/24/2012
Uncorked Wine Bar,5.0,"7819 Center Blvd SE Snoqualmie, WA  98065 ",2,Tapas / Small Plates,$30 and under,Snoqualmie,http://www.uncorked-wine.com,Robert@uncorked-wine.com,(425) 888-9463,5 / 5,"This small neighborhood restaurant is perfect. Friendly staff, excellent cocktails - finally someone who can make a great martini outside of Bellevue - and tasty dishes make a pleasant and quiet meal with your spouse. They do let you sample the wine before you buy and that was very helpful. We fully plan on being back again even though it is a bit of a drive for us!",04/28/2012
Urbane,4.0,"1639 8th Ave Seattle, WA  98101 ",45,Contemporary American,$30 and under,Downtown,http://urbaneseattle.com,info@urbaneseattle.com,(206) 676-4600,4 / 5,"This was our third or fourth trip and as always the food was wonderful, but this time we had a guest in a wheelchair and another guest with special medical issues with many common foods. The wait staff did a SPECTACULAR job being helpful with seating and respectful and helpful with the food issues, even going so far as to photocopy the foods to avoid list and take it to the kitchen to talk it over with the chef. This was just superb service delivered with kindness!!!!We will be back!",07/15/2012
Varsity Grill,4.1,"1114 Broadway Tacoma, WA  98402 ",19,American,$30 and under,Tacoma,http://www.varsitygrill.com,info@varsitygrill.com,(253) 627-1229,4.1 / 5,"Fridays and Saturday nights 8:30-10:30 this place has Karaoke with a LIVE band. It is so much fun! We were there for a birthday and were very accommodating at letting us bring our own cake and sitting us by the Karaoke. Fun evening, good food.",06/02/2012
Via Tribunali Capitol Hill,4.0,"913 E Pike Seattle, WA  98190 ",27,Pizzeria,$30 and under,Capitol Hill / First Hill,http://www.viatribunali.net/index.php?page=capitol-hill,info@viatribunali.com,(206) 322-9234,4 / 5,horrible to find parking which will keep me from going back.,06/06/2012
ViaVita Cafe and Wine Bar,3.5,"10688 NE 10th Street Bellevue, WA  98004 ",21,Contemporary European,$30 and under,Bellevue,http://www.viavitacafe.com/,jan@viavitacafe.com,(425) 449-8917,3.5 / 5,"Food was great. Price to portion was a little on the high end. Unfortunately, they were out of the bottle of wine we selected and instead we had to pay ""by-the-glass"" prices. Would have liked the waitress to be a little more accomodating when paying the bill.",06/28/2012
The Vine,4.5,"1072 Oasis Road Touchet, WA  99360 ",15,Northwest,$31 to $50,Walla Walla,http://cameoheightsmansion.com/the-vine,info@cameoheights.com,(509) 394-0211,4.5 / 5,"Set in a vineyard, the views are spectacular! You can eat in the dining room or outside. The dining room is open to the kitchen, so you can see the chef preparing your meal. We had a lovely, quiet meal!",06/23/2012
Vino At The Landing,4.1,"800 N 10th Place Suite E Renton, WA  98057",12,Tapas / Small Plates,$30 and under,Renton,http://www.vinoatthelanding.com,info@vinoatthelanding.com,(425) 282-0382,4.1 / 5,Excellent spot for leisurely dining with great food and drink.,07/13/2012
Vino Ristorante - Renton,3.7,"212 S 3rd ST Renton, WA  98057 ",15,Italian,$30 and under,Renton,http://www.vinorestorante.com,vinoeastside@gmail.com,(425) 271-7042,3.7 / 5,Service was slow and the sound was terible....couldn't hear person next to me talking. Tables too close for privacy! They charged the wrong sales tax for restaurants as the stadium bonds are paid for and the 10% sales tax is no longer used for restaurants.,06/14/2012
Vios Cafe - Capitol Hill,4.3,"903 19th Ave E Seattle, WA  98112 ",38,Greek,$30 and under,Capitol Hill / First Hill,http://www.vioscafe.com/vioscapitolhill.html,life@vioscafe.com,(206) 329-3236,4.3 / 5,We made a last minute reservation and were given a wonderful table. The food was delicious and the service very attentive without being overbearing.,07/13/2012
Visconti's - Leavenworth,4.2,"636 Front Street Leavenworth, WA  98826 ",45,Italian,$30 and under,Leavenworth,http://www.viscontis.com,leavenworth@viscontis.com,(509) 548-1213,4.2 / 5,"Having been a visitor to Italy and married to an Italiana, I am rather particular about Italian cuisine in restaurants. Visconti's is further notable because it is in a tourist town, which tends to draw poor imitations of any cuisine. Instead, Visconti's has been a pleasure at every visit.",07/16/2012
Visconti's - Wenatchee,4.0,"1737 N Wenatchee Ave Wenatchee, WA  98801 ",21,Italian,$30 and under,Wenatchee,http://www.viscontis.com,wenatcheereservations@viscontis.com,(509) 662-5013,4 / 5,Excellent food and a wonderful wine list.,07/06/2012
Volterra,4.2,"5411 Ballard Avenue NW Seattle, WA  98107 ",196,Italian,$30 and under,Ballard / Fremont,http://www.volterrarestaurant.com,info@volterrarestaurant.com,(206) 789-5100,4.2 / 5,"First time here with 3 other friends, the food was very good, wine list was exceptional, and the service and servers knowledge of the good and wine was also very good. Would go again.",07/20/2012
Waterstreet Cafe & Bar,4.3,"610 Water Street SW Olympia, WA  98501 ",35,Contemporary American,$30 and under,Olympia,http://Waterstreetcafeandbar.com,banquets@waterstreetcafeandbar.com,(360) 709-9090,4.2 / 5,"A wonderful meal, but a bit pricey.",07/13/2012
Whitehouse-Crawford,4.4,"55 West Cherry Street Walla Walla, WA  99362 ",129,Contemporary American,$50 and over,Walla Walla,http://www.whitehousecrawford.com,manager@whitehousecrawford.com,(509) 525-2222,4.4 / 5,"Great space- loved the open kitchen. My date's pork was a little dry but my salmon was amazing. Our server was attentive and well informed. Definitely a ""must"" when staying in Walla Walla.",07/19/2012
Wild Ginger,4.2,"1401 3rd Ave Seattle, WA  98101 ",275,Southeast Asian,$31 to $50,Downtown,http://www.wildginger.net/,info@wildginger.net,(206) 623-4450,4.2 / 5,"This is a south east asian fusion restaurant. Service is great and attentive without being intrusive. The food however just mediocre, they use a lot of ""Indonesian"" word in their menu that might fool people who doesn't know Indonesian food but for people who was born and raised in Indonesia, I just had 1 bite and told my friends not to see it as an example of Indonesian food. It's not terrible but it certainly doesn't do justice for Indonesian food.",07/16/2012
Wild Ginger at The Bravern,3.9,"11020 NE 6th St. Bellevue, WA  98004 ",97,Southeast Asian,$31 to $50,Bellevue,http://www.wildginger.net,info@wildginger.net,(425) 495-8889,3.9 / 5,Loved the green curry crab and sea bass!,07/12/2012
Wild Vine Bistro,4.0,"18001 Bothell Everett Hwy SE Ste 103 Bothell, WA  98012",5,Northwest,$30 and under,Bothell / Mill Creek,http://www.wildvinebistro.com,Tonight@WildVineBistro.com,(425) 877-1334,4 / 5,"Our dinner was outstanding and the service superb. My only suggestion is that they find quieter entertainment. Even just a single guitar player was loud on the night we were there. Fortunately, we had a table as far away from the performer as possible so we could still hold a conversation. Not sure that a place that size really lends itself to live music.",06/22/2012
Woodman Lodge,4.3,"38601 SE King Street Snoqualmie, WA  98065 ",82,Steak,$31 to $50,Snoqualmie,http://www.woodmanlodge.com,info@woodmanlodge.com,(425) 888-4441,4.2 / 5,"Great ""all you can eat"" rib night on Tuesdays. They are a bit spendy for the Valley. There are only a few upscale""ish"" nice places to eat in North Bend/Snoqualmie and the Woodman is one of them. They get busy for dinner so sometimes service suffers. Make reservations!",07/17/2012
Zesta Cucina,4.5,"5110 Tieton Drive Yakima, WA  98908 ",13,Italian,$30 and under,Yakima,http://www.zestacucina.com/,zesta@zestacucina.com,(509) 972-2000,4.5 / 5,"First time to visit... We felt very comfortable and welcomed. Nice recommendations from menu. Attentive service, with plenty of privacy. We ate early so there were a few younger families, but still felt that it was very special. Nice variety on menu. We'll be back for sure.",07/14/2012
Z'Tejas - Bellevue,3.6,"535 Bellevue Square #H Bellevue, WA  98004 ",61,Southwest,$30 and under,Bellevue,http://ztejas.com/locations/#!/washington/seattle-bellevue/,bellevue@ztejas.com,(425) 467-5911,3.6 / 5,"To make a very long review short, the 4 apps we FINALLY got were the catfish beignet, the street tacos, the pan dumplings, and the tableside guac. All were excellent, as was the bartender Kavin. 5 star all the way. My ""main"" problem is that we waited for 20 minutes after being seated for someone to come around to offer drinks or give us water, nothing. husband went to the bar for us. finished drinks and decided to go try to get food in the bar. Kaven took care of us personally. we had been in the bar earlier so he was almost as livid as us that we never got even one bit of serice. Plus it was by birthday and our fist visit, plus we just moved to town, so it was all very disappointing, except the food and Kavin. Probably won't be back",07/10/2012
