name,rating,address,total reviews,cuisine,price,neighborhood,website,email,phone,review rating,review description,review dine date
Bon Ton,3.4,"426 Main Street Ouray, CO  81427 ",16,Italian,$31 to $50,Ouray,http://www.stelmohotel.com/ouray-co-restaurant-bonton.html,innkeeper@stelmohotel.com,(970) 325-4951,3.4 / 5,"We are locals and have eaten here a number of times. The Sunday brunch is outstanding and dinners are Very good. The B&B along with the dinning room are in new hands and the food, service and attention to detail has not changed.We would highly recommend . A special place for a special occasion.Frank and Peggy Connolly",07/08/2012
Bones,4.2,"701 Grant Street Denver, CO  80203 ",119,Asian,$30 and under,Central,http://www.bonesdenver.com,info@bonesdenver.com,(303) 860-2929,4.2 / 5,The cold Soba noodles is the perfect dish for summer. And of course the steamed buns are to die for.,07/14/2012
Boulder ChopHouse & Tavern,4.3,"921 Walnut Street Boulder, CO  80302 ",128,Steakhouse,$30 and under,Boulder,http://www.chophouse.com,boulder@chophouse.com,(303) 443-1188,4.3 / 5,"We wanted to dine in a steakhouse that wasn't too formal and this place fit the bill. The atmosphere is dominated by the large bar area in the front of the restaurant which was completely full at 4:30PM on a Friday afternoon. The dining area, on the other hand, was completely empty. As another reviewer noted, you only get happy hour prices in the bar. My wife ordered the Seared Tuna to start which she said was yummy. Our son didn't care for the corn bread so our server brought out french bread for him without our asking for it. We ordered the dual mini filet mignons (4 oz. each), one Diane and one Gorganzola. They were both very tasty! The drink prices are steep ($10 for a cocktail) which is probably why the bar was packed.",07/13/2012
Boulder Cork,4.2,"3295 30th Street Boulder, CO  80301 ",105,American,$30 and under,Boulder,http://www.bouldercork.com,info@bouldercork.com,(303) 443-9505,4.3 / 5,"I thoroughly enjoyed my birthday dinner there. Great steak, wine, and service.",07/14/2012
BRASSERIE TEN TEN,4.4,"1011 Walnut Boulder, CO  80302 ",224,French,$30 and under,Boulder,http://www.brasserietenten.com,"",(303) 998-1010,4.4 / 5,Truly outstanding service and excellent food. Our server was one of the best we've ever had.,07/18/2012
Brexi,3.9,"411 S. Monarch St. Aspen, CO  81611 ",12,French,$31 to $50,Aspen,http://www.brexiaspen.com/,info@brexiaspen.com,(970) 925-2838,3.8 / 5,"We just happened to have made a reservation on Brexi's opening night, of the Summer season. We sat outside, on the patio, and the weather couldn't have been more perfect. We found the staff friendly and attentive and the food was excellent! Sommelier recommended a ""good value"" bottle of wine and the entire experience was great. Our favorite Aspen restaurant!",06/08/2012
Briar Rose Chophouse & Saloon,4.5,"109 Lincoln Ave Breckenridge, CO  80424 ",52,Steak,$50 and over,Breckenridge/Frisco/Copper/Keystone,http://www.briarrosechophouse.com/ ,info@briarrosechophouse.com,(970) 453-9948,4.5 / 5,"Our family has been visiting Breck for 12 years (1-2 weeks a year)and have never eaten at the Briar Rose. . .we thought it was THE BEST atmosphere, service, with amazing delicious food. (We could not figure out why it has never been recommended to us before.)",07/02/2012
Briarhurst Manor,4.6,"404 Manitou Avenue Manitou Springs, CO  80829 ",58,Contemporary American,$31 to $50,Manitou Springs,http://www.briarhurst.com,info1@briarhurst.com,(719) 685-1864,4.6 / 5,"As usual, excellent service and food. A class place to dine.",07/14/2012
The Briarwood Inn,4.5,"1630 8th street Golden, CO  80401 ",201,Continental,$31 to $50,Golden,http://thebriarwoodinn.com,info@thebriarwoodinn.com,(303) 279-3121,4.5 / 5,"Everything was outstanding. I don't see how one would find better food, service, and experience. You do pay for it though, and it is a place the wife and I go for a very special occassion.",07/20/2012
Bridgewater Grill @ The Golden Hotel,4.0,"800 Eleventh Street Golden, CO  80401 ",35,Comfort Food,$30 and under,Golden,http://www.bridgewatergrill.com/,jfriedman@thegoldenhotel.com,(303) 279-2010,4 / 5,Food and service was very good and the setting right along Clear Creek is beautiful.,07/08/2012
Brook's Steak House & Cellar,4.4,"6538 S. Yosemite Circle Greenwood Village, CO  80111 ",114,Steak,$50 and over,Tech Center / Greenwood Village,http://www.brookssteakhouse.com,primesteak@brookssteakhouse.com,(303) 770-1177,4.4 / 5,"Everything we ordered was delicious. Crystal, our server, was very personable and took very good care of us. There is a new happy hour special menu with great values in food and drink from 4:30 - 6:30 pm; we'll be back.",07/16/2012
Bruno's Italian Bistro,4.3,"2223 South Monaco Parkway Denver, CO  80222 ",28,Italian,$30 and under,Tech Center / Greenwood Village,http://www.mybrunos.com,contact@mybrunos.com,(303) 759-7025,4.3 / 5,"As always, a wonderful experience!",07/07/2012
Buca di Beppo - Broomfield,4.0,"615 Flatiron Market Place Drive Broomfield, CO  80021 ",68,Italian,$30 and under,Broomfield,http://www.bucadibeppo.com,broomfield@bucadibeppo.com,(303) 464-7673,4 / 5,"Beautiful place, our server was super nice, funny and friendly. Lots of food had 5 people order 3 small dishes and a small salad, had a lot of left overs.",07/18/2012
Bucci's Greek & Italian Restaurant,4.2,"8030 S. Holly St. Centennial, CO  80122 ",5,Greek,$30 and under,Centennial,http://www.buccisgreek.com,buccisgreek@aol.com,(303) 796-1000,4.2 / 5,"If you like a lot of Basil in your sauces; Spaghetti, Pizza, etc. you will love their food.In my opinion, way to heavy on the basil and it ruined the taste of both mentioned. We could not eat the pizza and finished on a portion of our spaghetti.Nice looking restaurant, friendly staff, they just need a new sauce recipe.Selling a pizza for less does not make it taste better or mean you will get repeat business!",07/11/2012
Burnsley Restaurant and Lounge,4.4,"1000 Grant St. Denver, CO  80203 ",14,American,$30 and under,Downtown/LoDo,http://www.burnsley.com,pnellis@rdamanagement.com,(303) 830-1000,4.4 / 5,The food and service was great!,07/07/2012
Cafe Colore - Denver,4.0,"1512 Larimer St. 12 R Denver, CO  80202",84,Italian,$30 and under,Downtown/LoDo,http://www.cafecoloredenver.com,smouser.cafecolore@yahoo.com,(303) 534-6844,4 / 5,"Dinner was great! The lasagne was delicious - the sauce tasted was homemade and full of flavor. The scallops on the other dish ordered were fresh and cooked to perfection. Good wine list, too. We will go back. The wait staff was cheerful and on top of everything - refilling water, removing empty plates and checking to see that everything was ok. And the chef/owner and his partner both came out to welcome us.",07/19/2012
Cafe Terra Cotta,4.2,"5649 S. Curtice Street Littleton, CO  80120 ",153,Contemporary American,$30 and under,Littleton,http://www.cafeterracottalittleton.com,cafeterracottalittleton@gmail.com,(303) 794-6054,4.2 / 5,"A gem! Delicious food! Nice menu selections, unique, yet there's something for everyone. Charming outdoor eating area, with friendly atmosphere and great service. We'll definitely be back. Thanks!",07/14/2012
cafebar,3.9,"295 S. Pennsylvania Ave. Denver, CO  80209 ",259,American,$30 and under,Wash Park,http://cafebarcolorado.com,dane@cafebarcolorado.com,(303) 362-0227,3.8 / 5,Loved this new little gem in wash park,07/19/2012
Campo de Fiori - Vail,4.5,"100 East Meadow Dr. Unit 24 Vail, CO  81657",24,Italian,$31 to $50,Vail,http://www.campodefiori.net,campovail@yahoo.com,(970) 476-8994,4.5 / 5,Campo di Fiori has long been one of our favorite restaurants in Vail. Hostess Audrey makes you feel like you are part of the family. Hugs for all arriving and on departure. We had our wedding rehearsal dinner here three years ago and it was perfect even for large groups!!!,07/02/2012
Canyon Chop House,4.4,"211 Canyon AVE Fort Collins, CO  80521 ",78,Contemporary American,$31 to $50,Fort Collins,http://www.canyonchophouse.com,canyonchop@gmail.com,(970) 493-9588,4.4 / 5,Great place for a very nice evening out!!,07/19/2012
Capital Grille - Denver,4.6,"1450 Larimer Street Denver, CO  80202 ",192,Steakhouse,$50 and over,Downtown/LoDo,http://www.thecapitalgrille.com,Denver@tcgdine.com,(303) 539-2500,4.6 / 5,"I have been to the Capital Grille on many occasions. Always a special treat. The service and the food is outstanding. I would definitely recommend Capital Grille. It is a pricey place, but definitely worth every penny.",07/18/2012
Carl's Tavern,3.9,"700 Yampa Ave. #103 Steamboat Springs, CO  80487 ",19,Comfort Food,$30 and under,Steamboat Springs,http://www.carlstavern.com,Carl@carlstavern.com,(970) 761-2060,3.9 / 5,Worse Chicken Fried Steak I've ever had in my life!! Re-made & it was just as awful! Great Mac & Cheese however & my husband enjoyed his Meatloaf...,07/07/2012
Carmine's On Penn,4.4,"92 S. Pennsylvania Street Denver, CO  80209 ",161,Italian,$30 and under,Wash Park,http://www.carminesonpenn.net,Carmines@carminesonpenn.net,(303) 777-6443,4.4 / 5,"The food was good, but if you are watching your calories, go elsewhere. Whew !",07/14/2012
Cascades - The Stanley Hotel,3.9,"333 East Wonderview Avenue Estes Park, CO  80517 ",192,American,$31 to $50,Estes Park,http://www.stanleyhotel.com/dining/cascades,"",(970) 577-4001,3.9 / 5,Unfortunately the lack of service made an otherwise lovely restaurant an unpleasant experience.,07/19/2012
CB Grille in Copper Mountain Village,4.2,"0910 Copper Circle Copper Mountain, CO  80443 ",20,Contemporary American,$30 and under,Breckenridge/Frisco/Copper/Keystone,http://www.cbgrille.com,cbgrille@coppercolorado.com,(970) 968-3113,4.2 / 5,Excellent food and service. A cut above all other establishments at Copper.,04/09/2012
Cebiche,3.7,"7000 W 38th Ave Wheat Ridge, CO  80033 ",24,Peruvian,$30 and under,Wheat Ridge,http://www.cebichedining.com,info@cebichedining.com,(303) 386-4580,3.7 / 5,We went on a Sunday evening and had the place to ourselves. The food was unique and very good. Excellent place for quiet dining and conversation. The prices were also very reasonable.,07/01/2012
Cedar Creek Pub,3.8,"2100 North Ursula Street Aurora, CO  80045 ",8,American,$30 and under,Aurora,http://www.cedarcreekpub.com,scott@cedarcreekpub.com,(303) 537-4124,3.8 / 5,"Service was fantastic. Very clean restaurant, solid menu, good beer and drink selection. I was on a first date and we stayed at the table long after dinner, I really appreciated how polite the server was after we closed out the check. I had the Dancing Pines Bourbon Pub Steak. Very good.",07/16/2012
The Chalet - Marys Lake Lodge,3.2,"2625 Marys Lake Rd Estes Park, CO  80517 ",19,Continental,$31 to $50,Estes Park,http://www.maryslakelodge.com/dining.htm,info@maryslakelodge.com,(970) 586-5958,3.2 / 5,"The waiter's English language skills resulted in a few instances of miscommunication. For example, he indicated that our caesar salad would be prepared table-side. It was not. We indicated we would be sharing it - he brought us one plate instead of two.",07/12/2012
Charcoal Restaurant,4.0,"43 W 9th Ave Denver, CO  80204 ",280,Contemporary European,$30 and under,Downtown/LoDo,http://www.charcoaldining.com,43wrestaurant@gmail.com,(303) 454-0000,4 / 5,"Great food, wine and service once again. Keep it up Patrick!",07/19/2012
Charlie Palmer’s District Tavern,3.9,"1625 Wazee Street Denver, CO  80202 ",103,American,$30 and under,Downtown/LoDo,http://www.districtmeats.com,reservations@charliepalmer.com,(303) 623-1630,3.9 / 5,"Our dining experience was a five-star - service, atmosphere, and meals, with the exception of the timing of my husbands meal being served to him at the table. They brought my meal as well as the third person sitting at the table (high executive from Macy's Corporation). They then served my husbands meal about five minutes later. No one approached us to tell us why it was served later than the first 2 (I tried to flag someone down w/o success). In a mannerly fashion my husband insisted we go ahead & eat. The executive refused to start until my husbands dinner arrived, so we sat for 5 minutes until beginning to enjoy our dinner. When his dinner was served, it was cold. We probably should have said something, but did not want to make a scene.",07/19/2012
Chart House Restaurant - Golden,4.0,"25908 Genesee Trail Road Golden, CO  80401 ",154,Seafood,$31 to $50,Golden,http://www.chart-house.com,chgn@ldry.com,(303) 526-9813,4 / 5,We celebrated our 42nd anniversary the 18th and everything was perfect!,07/18/2012
Chautauqua Dining Hall,3.9,"900 Baseline Boulder, CO  80302 ",252,American,$30 and under,Boulder,http://www.dininghall.net,info@dininghall.net,(303) 440-3776,3.9 / 5,"I'm worried. I heard the place may be renovated. This place has a very special ambiance. I'd hate to see it modified. Both the interior and the outside seating have a charm preserved from an earlier era of Americana. I hope the renovation is limited to things like plumbing, wiring, painting and touching up the small blemishes.The food is good and perfect for the setting; it's neither ""fit for foodies"" nor deficient.",07/15/2012
Cheeky Monk Belgian Beer Cafe,4.0,"14694 Orchard Parkway Westminster, CO  80023 ",25,Belgian,$30 and under,Westminster,http://www.thecheekymonk.com,getcheeky@thecheekymonk.com,(303) 450-0789,4 / 5,The selection of beer is very good. I was a little let down on the food however it could have the choices made that night. Service could have been better. We waited almost 20 minutes just to get the credit card processed. A little slow for me on the service.,07/13/2012
Chefs Club by Food & Wine - St. Regis Aspen,4.6,"315 East Dean Street Aspen, CO  81611 ",13,Contemporary American,$31 to $50,Aspen,http://www.chefsclubaspen.com/,Aspen.Outlets@stregis.com,(970) 429-9633,4.6 / 5,"The Chef’s Club raises the bar in Aspen to a level on par with NY and LA restaurants. Service is outstanding and the food is even better. We tried the three course dinner tasting menu and started with the warm green asparagus, and followed with the grilled prime bistecca fiorentina, which was perfectly prepared, and finished off with the caramelized brioche and chocolate malt semi freddo for dessert. We paired the meal with a fine (and reasonably priced) bottle of red wine that was recommended by the very knowledgeable sommelier.To get the full experience, make sure you request a seat at the Chef’s tasting table, which gives you a view in to the kitchen and you can watch and talk with the chef’s as the food is prepared.",07/07/2012
