Apple Farm Restaurant,http://www.opentable.com/apple-farm-restaurant?scpref=109&tab=2,3.9,"2015 Monterey Street San Luis Obispo, CA  93401 ",40,American,$30 and under,San Luis Obispo,http://www.applefarm.com,afrestaurant@applefarm.com,(805) 544-6100,3.9 out of 5,"I have been there for lunch several times, and this time four of us tried breakfast. The menu has many choices, and they are not just your average bacon and eggs. I had the corned beef Eggs Benedict, and it was outstanding. The corned beef was homemade and delicious, the presentation was excellent. My friend raved about her omelette with smoked salmon, and her husband said the pancakes and apple sausage were very good. Most breakfast are accompanied with your choice of a homemade blueberry or apple streusel muffin, or an English muffin. We all had the homemade muffins, which came with a small cup of warm whole blackberry preserves! Our waiter was very accommodating and met our requests for minor changes graciously. I will go back.",7/16/12,http://www.pickgrapevine.com/wantmore/53,53
Il Posto,http://www.opentable.com/il-posto?scpref=109&tab=2,4.1,"2011 E. 17th Ave Denver, CO  80206 ",157,Italian,$30 and under,Uptown,http://www.ilpostodenver.com,afrizzi@yahoo.com,(303) 394-0100,4.1 out of 5,"I had the calamari that was stuffed with bread herbs anchovies etc ,,,,I tell you how good it was,,,I wouldn't share it,,,,yuuuummmmmeeeeee",7/16/12,http://www.pickgrapevine.com/wantmore/54,54
Afternoon Tea at St Julien,http://www.opentable.com/afternoon-tea-at-st-julien?scpref=109&tab=2,4.5,"900 Walnut Street Boulder, CO  80302 ",2,Afternoon Tea,$30 and under,Boulder,http://www.stjulien.com,afternoontea@stjulien.com,(720) 406-9696,4.5 out of 5,"Wonderful time with my mother and 5 year old daughter and for a great cause, ""There with Care!""",12/31/11,http://www.pickgrapevine.com/wantmore/55,55
Palm Restaurant - San Diego,http://www.opentable.com/palm-restaurant-san-diego?scpref=109&tab=2,4.3,"615 J Street San Diego, CA  92101 ",132,Steakhouse,$50 and over,Downtown / Gaslamp,http://www.thepalm.com/San-Diego,agash@thepalm.com,(619) 702-6500,4.3 out of 5,Excellent service and food as always!,7/19/12,http://www.pickgrapevine.com/wantmore/56,56
Agave - Las Vegas,http://www.opentable.com/agave-las-vegas?scpref=109&tab=2,3.7,"10820 W. Charleston Blvd Las Vegas, NV  89135 ",29,Contemporary Mexican,$30 and under,Summerlin,http://www.agavelasvegas.com,agave@mcrestaurants.com,(702) 214-3500,3.7 out of 5,"We frequent Agave often. This trip, friends from Canada were visiting and they were my guests. We had an absolutely delightful lunch - trying several appetizers and sharing them. The guacamole with chiptloes is always my favorite, but for the first time, we tried the fajitas (shrimp and chicken). The best fajitas I ever tasted. Our waiter was Francisco and I hope next trip he will be there. I will ask for him.",7/19/12,http://www.pickgrapevine.com/wantmore/57,57
Ago - West Hollywood,http://www.opentable.com/ago-west-hollywood?scpref=109&tab=2,4.3,"8478 Melrose Ave West Hollywood, CA  90069 ",103,Italian,$31 to $50,West Hollywood,http://www.agorestaurant.com/,AGO.REST@SBCGLOBAL.NET,(323) 655-6333,4.3 out of 5,"I have always had delicious food at this place...and the atmosphere is so peaceful, I almost feel like I am in Italy!",7/17/12,http://www.pickgrapevine.com/wantmore/58,58
Stanford's - Walnut Creek,http://www.opentable.com/stanfords-walnut-creek?scpref=109&tab=2,3.9,"1300 S. Main St Walnut Creek, CA  94596 ",71,American,$30 and under,Walnut Creek,http://www.stanfords.com,agrivas@r-u-i.com,(925) 944-0895,3.9 out of 5,"Stanford's is a becutiful restaurant. The staff, from the moment you enter, is friendly and efficient. There was very little waiting time for anything we ordered to appear. The crowd seemed to be older, and the food was rather on the heavy side. For example, salads were overly dressed. We ordered the spinach and artichoke dip, which was good, but very oily and greasy. This place is so perfect-looking it's a shame to have the food not quite up to par with the atmosphere.",7/17/12,http://www.pickgrapevine.com/wantmore/59,59
NOE at the Omni Hotel-Houston,http://www.opentable.com/noe-at-the-omni-hotel?scpref=109&tab=2,4.5,"4 Riverway Houston, TX  77056 ",4,American,$31 to $50,Galleria / Uptown,http://www.noerestaurant.com/index.htm,agutierrez@omnihotels.com,(713) 871-8181 x1554,4.5 out of 5,Had a really great dinner fob was superb! Best kept secret in Houston.,4/8/12,http://www.pickgrapevine.com/wantmore/60,60
Club M at The Grand Del Mar,http://www.opentable.com/club-m-at-the-grand-del-mar?scpref=109&tab=2,4.5,"5200 Grand Del Mar Way San Diego, CA  92130 ",23,Tapas / Small Plates,$30 and under,Del Mar,http://www.thegranddelmar.com/club-m,ahart@thegranddelmar.com,(858) 314-1950,4.5 out of 5,"The entire evening experience was great, from the food and service, to the really entertaining dance band Pete Johnson. Really enjoyed the night and would certainly come back when they are playing again, just made for a perfectly fun time.",6/29/12,http://www.pickgrapevine.com/wantmore/61,61
Layaly Mediterranean Grill,http://www.opentable.com/layaly-mediterranean-grill?scpref=109&tab=2,3.6,"2435 Clement St San Francisco, CA  94121 ",5,Mediterranean,$30 and under,Richmond District,http://www.layalyrestaurant.com,ahmadelsakar@yahoo.com,(415) 668-1676,3.6 out of 5,The Mezza Platter was wonderful but the Tajines were so bland and boring I cannot recommend them.,6/8/12,http://www.pickgrapevine.com/wantmore/62,62
Aioli Bodega Espanola,http://www.opentable.com/aioli-bodega-espanola?scpref=109&tab=2,4.3,"1800 L Street Sacramento, CA  95818 ",101,Spanish,$30 and under,Sacramento,http://aiolibodega.com,aiolibodega@gmail.com,(916) 447-9440,4.3 out of 5,We had the best evening in July to enjoy the outdoor patio. It was beautiful. The only thing that was of a concern is that the sun was in everyone's eyes. I thought they should have foreseen this issue before the dinner instead of spending time during dinner trying to correct the problem. The food was excellent and the patio had a fabulous ambiance. We were a table of 10 and had a wonderful evening.,7/17/12,http://www.pickgrapevine.com/wantmore/63,63
El Meze Restaurant,http://www.opentable.com/el-meze-restaurant?scpref=109&tab=2,4.6,"1017 Paseo Del Pueblo Norte Taos, NM  87529 ",68,Mexican / Southwestern,$31 to $50,Taos,http://www.elmeze.com,ak2@homemail.com,(575) 751-3337,4.6 out of 5,Food and service was excellent. It also has one of the best views in Taos. There is a good menu selection for carnivores but may need a few vegetarian entrees.,7/16/12,http://www.pickgrapevine.com/wantmore/64,64
STRIPSTEAK - Mandalay Bay - Las Vegas,http://www.opentable.com/stripsteak-mandalay-bay-las-vegas?scpref=109&tab=2,4.3,"3950 Las Vegas Blvd. South Las Vegas, NV  89119 ",87,Steakhouse,$50 and over,Mandalay Bay Resort,http://www.mandalaybay.com,akeeney@mandalaybay.com,(702) 632-7414,4.2 out of 5,"This is a beautiful (contemporary) restaurant - it is the new version of the classic casino steak restaurant - high end food and price. The beef is always the best (and it should be), was disappointed with the leg of lamb, but the sides and salads are really good and interesting. The heirloom tomato salad very the best thing we eat, the onion rings/mac-cheese/pop-overs were delicious. The desserts were nice, but nothing special. The service is very good, very pleasant and very comfortable.I would recommend Stripsteak. I will return, but this time focus of the beef menu.",7/15/12,http://www.pickgrapevine.com/wantmore/65,65
The Dunraven Inn,http://www.opentable.com/the-dunraven-inn?scpref=109&tab=2,4.2,"2470 Highway 66 Estes Park, CO  80517 ",120,Italian,$30 and under,Estes Park,http://www.dunraveninn.com,akmorgan27@hotmail.com,(303) 586-6409,4.2 out of 5,"The Dunraven is the restaurant to go to in Estes Park. It is always very busy. We have been going there for many years, and this time the food was better than ever and our service was excellent.",7/17/12,http://www.pickgrapevine.com/wantmore/66,66
Aladdin Jr. Restaurant & Cafe,http://www.opentable.com/aladdin-jr-restaurant-and-cafe?scpref=109&tab=2,4,"3161 N Garey Ave Pomona, CA  91767 ",2,Mediterranean,$30 and under,Pomona,http://www.aladdinjrrestaurant.com,aladdinjrrestaurant@hotmail.com,(909) 593-3887,4 out of 5,"The food is fantastic Lebanese with great variety and interesting choices, like the fried cauliflower. There is no alcohol. They served beer and wine years ago but they are down the block from a mosque so that may have had an influence. The Middle Eastern tea served in glass cups is delicious and they keep refilling it.",5/5/12,http://www.pickgrapevine.com/wantmore/67,67
Cafe Malaga,http://www.opentable.com/cafe-malaga?scpref=109&tab=2,4,"107 S. Church St McKinney, TX  75069 ",86,Tapas / Small Plates,$31 to $50,McKinney,http://www.cafemalaga.com,albert.segui@comcast.net,(972) 542-9996,4 out of 5,"This is the third time we've been to Cafe Malaga, and it seems to get better each time. The outdoor dining is wonderful with live music on the weekends. The food is good. We had the paella this time, and gave it an 8 out of a possible 10. We'll go back when we want decent food and great atmosphere.",6/22/12,http://www.pickgrapevine.com/wantmore/68,68
Alberto's Ristorante (Pacifc Grove),http://www.opentable.com/albertos-ristorante-pacifc-grove?scpref=109&tab=2,4.4,"1219 Forest Avenue Pacific Grove, CA  93950 ",7,Italian,$30 and under,Pacific Grove,http://www.albertospg.com/,albertobonatelli@comcast.net,(831) 373-3993,4.3 out of 5,"Excellent food. Everything we had was fantastic. We came with a group of 9 and they accommodated us well. Only thing was that it took a while for us to get our entrees, but they were very polite about it, and kept apologizing for the food taking so long (because they had only 1 cook that day), but once it came out, we were all pleased with the entrees. Very pleasant surprise! A hidden away gem in Pacific Grove.",6/16/12,http://www.pickgrapevine.com/wantmore/69,69
Buca di Beppo - Albuquerque,http://www.opentable.com/buca-di-beppo-albuquerque?scpref=109&tab=2,4.5,"6520 Americas Parkway NE Albuquerque, NM  87110 ",81,Italian,$30 and under,Albuquerque,http://www.bucadibeppo.com,albuquerque@bucadibeppo.com,(505) 872-2822,4.5 out of 5,"Our waiter, Austin, was awesome. Very friendly and helpful and made our dining experience enjoyable. Food was also great!",7/14/12,http://www.pickgrapevine.com/wantmore/70,70
St. Clair Winery & Bistro,http://www.opentable.com/st-clair-winery-and-bistro?scpref=109&tab=2,4,"901 Rio Grande Blvd, #B-100 Albuquerque, NM  87104 ",122,American,$30 and under,Albuquerque,http://www.stclairwinery.com/bistros/albuquerque/,albuquerquebistro@southwestwines.com,(505) 243-9916,4 out of 5,Had a great overall experience! It was my first time eating there but I will certainly go back!,7/21/12,http://www.pickgrapevine.com/wantmore/71,71
Al Dente,http://www.opentable.com/al-dente-park-city?scpref=109&tab=2,4.1,"136 Heber Ave Park City, UT  84060 ",21,Italian,$31 to $50,Park City,http://aldentepc.com,aldenteparkcity@gmail.com,(435) 200-0260,4.1 out of 5,The Italian sausage with mustard/cognac sauce is terrific!! All the food is good and the waitstaff is knowlegable and friendy. Nice addition to the Park City dining scene.,7/10/12,http://www.pickgrapevine.com/wantmore/72,72
Aldo's Ristorante Italiano,http://www.opentable.com/aldos-ristorante-italiano?scpref=109&tab=2,4.7,"8539 Fredericksburg Rd San Antonio, TX  78229 ",20,Italian,$31 to $50,North San Antonio,http://www.aldos.us/,Aldos@satx.rr.com,(210) 696-2536,4.7 out of 5,"Beautiful restaurant set in an old residence. Although on a busy street, it is well shielded by trees which keep the interior quiet and provide an nice view. We ate inside, but there is a nice, shaded patio dining area.",7/16/12,http://www.pickgrapevine.com/wantmore/73,73
Aldo's Cucina Italiana,http://www.opentable.com/aldos-cucina-italiana?scpref=109&tab=2,4.1,"18450 I 45 S Shenandoah, TX  77384 ",61,Italian,$30 and under,The Woodlands,http://www.aldoscucinaitaliana.com,aldoscucina@gmail.com,(936) 447-9623,4.1 out of 5,"Bring a flashlight--so dark can barely see menu or food- should've been our 1st clue! My birthday on Tues evening told on reservation-we were only table! Ordered Osso Bucco--but they didnt' have any of it or Saltimbocca. Was told the lobster tail was only 2-3 oz so no point there. Got the ravioli---there was no oxtail ragu that I could see- very bland (no salt/pepper on table) with very little & filling. Sent it back & ordered Chicken Marengo w/Shrimp, Scallops & Crabmeat--was way too salty-my husband uses a LOT of salt & even said it was over salted (we guessed they were making up for bland dish before). I sent it back & ate nothing-I usually don't do that. He ordered the pork chops which was okay. Too expensive--especially for bland food.",6/25/12,http://www.pickgrapevine.com/wantmore/74,74
Ferraro's Bar e Ristorante Maui,http://www.opentable.com/ferraros-bar-e-ristorante-maui?scpref=109&tab=2,4.5,"3900 Wailea Alanui Drive Wailea, HI  96753 ",113,Italian,$31 to $50,Wailea,http://www.fourseasons.com/maui/dining/restaurants/ferraros_bar_e_ristorante/,alec.vanmeijeren@fourseasons.com,(808) 874-8000,4.5 out of 5,"Very expensive, even for Hawaii.",7/19/12,http://www.pickgrapevine.com/wantmore/75,75
The Garden,http://www.opentable.com/the-garden?scpref=109&tab=2,4.6,"3435 Albion Street Denver, CO  80207 ",12,Vegetarian,$30 and under,Park Hill,http://www.thegarden-parkhill.com,aleece@thegarden-parkhill.com,(303) 321-5231,4.6 out of 5,"My friends and I had a truely enjoyable brunch at this new and upcoming restaurant. I loved that the food was tasty but really healthy at the same time. I left feeling full, but not weighed down. I would highly recommend this restaurant.",7/7/12,http://www.pickgrapevine.com/wantmore/76,76
