Location Name,City,Review Count,Total Reviews,Rating,OT URL,Phone,Email
Sakura House,los-angeles,1,13,4.4,http://www.opentable.com/sakura-house?scpref=110,(310) 306-7010,sakurahouse1989@gmail.com
Salt's Cure,los-angeles,8,63,4.1,http://www.opentable.com/salts-cure?scpref=110,(323) 850-7258,info@saltscure.com
Sam & Harry's Steakhouse - Marriott Newport Beach,los-angeles,1,11,4.1,http://www.opentable.com/sam-and-harrys-steakhouse-marriott-newport-beach?scpref=110,(949) 729-6900,info@samandharrysnb.com
Samba Brazilian Steakhouse,los-angeles,10,205,4.1,http://www.opentable.com/samba-brazilian-steakhouse?scpref=110,(310) 374-3411,info@sambaredondo.com
Samba Brazilian Steakhouse & Lounge,los-angeles,10,45,3.9,http://www.opentable.com/samba-brazilian-steakhouse-and-lounge?scpref=110,(818) 763-0101,info@sambarestaurants.com
Sam's by the Beach,los-angeles,7,40,4.3,http://www.opentable.com/sams-by-the-beach?scpref=110,(310) 230-9100,samsbythebeach@yahoo.com
Sandy's Beach Grill,los-angeles,8,46,4.2,http://www.opentable.com/sandys-beach-grill?scpref=110,(714) 374-7273,""
Sapori Italian Restaurant,los-angeles,1,17,4.2,http://www.opentable.com/sapori-italian-restaurant?scpref=110,(310) 821-1740,sapori.sapori@verizon.net
Sapori Ristorante,los-angeles,8,46,4.5,http://www.opentable.com/sapori-ristorante?scpref=110,(949) 644-4220,info@saporinb.com
Sapphire Laguna,los-angeles,6,81,4.3,http://www.opentable.com/sapphire-laguna-beach?scpref=110,(949) 715-9888,sapphire@sapphirellc.com
Savannah Chop House,los-angeles,10,145,3.8,http://www.opentable.com/savannah-chop-house?scpref=110,(949) 493-7107,gvitiello@savannahchophouse.net
Scardino's Italian Restaurant,los-angeles,3,43,4.6,http://www.opentable.com/scardinos-italian-restaurant?scpref=110,(310) 542-2222,Comments@ScardinosItalian.com
Scarlet Tea Room & Fine Dining,los-angeles,10,142,3.9,http://www.opentable.com/scarlet-tea-room-and-fine-dining?scpref=110,(626) 577-0051,scarlettearoom@sbcglobal.net
Scarpetta at Montage Beverly Hills,los-angeles,10,143,4.2,http://www.opentable.com/scarpetta-at-montage-beverly-hills?scpref=110,(866) 684-8982,MBHScarpetta@montagehotels.com
Scott's Restaurant & Bar (fka Scott's Seafood),los-angeles,10,166,4.2,http://www.opentable.com/scotts-restaurant-and-bar-fka-scotts-seafood?scpref=110,(714) 979-2400,info@scottsseafood.com
Seasons 52 - Century City,los-angeles,10,118,3.7,http://www.opentable.com/seasons-52-century-city?scpref=110,(310) 277-5252,""
Seasons 52 - Costa Mesa,los-angeles,10,604,4.5,http://www.opentable.com/seasons-52-costa-mesa?scpref=110,(714) 437-5252,CostaMesa@Seasons52.com
Sebastiani's,los-angeles,0,15,4.4,http://www.opentable.com/sebastianis?scpref=110,(714) 841-3619,pablo@sebastianis.net
Second City Bistro,los-angeles,6,24,3.8,http://www.opentable.com/second-city-bistro?scpref=110,(310) 322-6085,info@secondcitybistro.com
Senor Fred Restaurant,los-angeles,1,27,4.0,http://www.opentable.com/senor-fred-restaurant?scpref=110,(818) 789-3200,info@senorfred.com
Sfixio,los-angeles,10,56,4.3,http://www.opentable.com/sfixio?scpref=110,(310) 385-1800,sfixiorestaurant@aol.com
Shades Restaurant & Bar,los-angeles,0,15,4.5,http://www.opentable.com/shades-restaurant-and-bar?scpref=110,(714) 845-8444,jtaylor@waterfrontresort.com
Shiro Restaurant,los-angeles,7,77,4.5,http://www.opentable.com/shiro-restaurant?scpref=110,(626) 799-4774,""
Short Order,los-angeles,5,54,3.9,http://www.opentable.com/short-order?scpref=110,(323) 761-7970,""
SHU - Sushi House Unico,los-angeles,2,24,4.4,http://www.opentable.com/shu-sushi-house-unico?scpref=110,(310) 474-2740,info@shusushi.com
The Sidecar Restaurant,los-angeles,5,75,4.3,http://www.opentable.com/the-sidecar-restaurant?scpref=110,(805) 653-7433,management@thesidecarrestaurant.com
Silver Trumpet Restaurant & Bar,los-angeles,3,20,3.5,http://www.opentable.com/silver-trumpet-restaurant-and-bar?scpref=110,(714) 442-8593,info@rosanna-inc.com
Simply Fondue - Mission Viejo,los-angeles,10,291,4.3,http://www.opentable.com/simply-fondue-mission-viejo?scpref=110,(949) 707-5200,FondueCrew@yahoo.com
Sir Winston's Aboard The Queen Mary,los-angeles,10,151,4.6,http://www.opentable.com/sir-winstons-aboard-the-queen-mary?scpref=110,(562) 499-1657,""
Skosh Monahan's Steakhouse & Irish Pub,los-angeles,1,16,3.9,http://www.opentable.com/skosh-monahans-steakhouse-and-irish-pub?scpref=110,(949) 548-0099,info@skoshmonahans.com
The Sky Room,los-angeles,10,120,4.4,http://www.opentable.com/the-sky-room?scpref=110,(562) 983-2703,info@theskyroom.com
Skylight Gardens,los-angeles,6,61,3.8,http://www.opentable.com/skylight-gardens?scpref=110,(310) 824-1818,info@skylightgardens.com
Slow Fish - Los Angeles,los-angeles,1,14,4.0,http://www.opentable.com/slow-fish-los-angeles?scpref=110,(323) 930-0170,Info@SlowfishUSA.com
SmithHouse,los-angeles,6,34,3.5,http://www.opentable.com/smithhouse?scpref=110,(310) 432-4360,info@SmithHouseLA.com
Smitty's Grill,los-angeles,10,214,4.3,http://www.opentable.com/smittys-grill?scpref=110,(626) 792-9999,""
The Smokehouse,los-angeles,10,271,4.2,http://www.opentable.com/the-smokehouse?scpref=110,(818) 845-3731,info@smokehouse1946.com
The Social,los-angeles,2,27,4.4,http://www.opentable.com/the-social?scpref=110,(661) 799-9157,""
Sol Cocina,los-angeles,7,89,4.2,http://www.opentable.com/sol-cocina?scpref=110,(949) 675-9800,newport@solcocina.com
SOLETO,los-angeles,2,91,3.9,http://www.opentable.com/soleto?scpref=110,(213) 622-3255,info@soletorestaurant.com
Sonoma Wine Garden - Santa Monica,los-angeles,8,75,4.2,http://www.opentable.com/sonoma-wine-garden-santa-monica?scpref=110,(424) 214-4560,reservationswg@sonomawinegarden.com
Sor Tino,los-angeles,1,15,3.6,http://www.opentable.com/sor-tino?scpref=110,(310) 442-8466,sortino1@msn.com
Sotto,los-angeles,10,198,4.1,http://www.opentable.com/sotto?scpref=110,(310) 277-0210,info@sottorestaurant.com
Spaggi's,los-angeles,10,52,4.5,http://www.opentable.com/spaggis?scpref=110,(909) 579-0497,chefhenry@gmail.com
Spaghettini Grill and Jazz Club,los-angeles,10,227,4.4,http://www.opentable.com/spaghettini-grill-and-jazz-club?scpref=110,(562) 596-2199,""
Spago - Beverly Hills,los-angeles,10,14,4.1,http://www.opentable.com/spago-beverly-hills?scpref=110,(310) 385-0880,""
Spanish Fly Gastropub,los-angeles,1,20,3.4,http://www.opentable.com/spanish-fly-gastropub?scpref=110,(213) 897-8290,""
Spark Woodfire Grill - Huntington Beach,los-angeles,4,30,4.4,http://www.opentable.com/spark-woodfire-grill-huntington-beach?scpref=110,(714) 960-0996,""
Spark Woodfire Grill - Studio City,los-angeles,10,96,4.1,http://www.opentable.com/spark-woodfire-grill-studio-city?scpref=110,(818) 623-8883,""
Spasso Cucina Italiana,los-angeles,3,18,4.3,http://www.opentable.com/spasso-cucina-italiana?scpref=110,(805) 643-2777,info@spassorestaurant.com
The Spice Table,los-angeles,0,108,4.1,http://www.opentable.com/the-spice-table?scpref=110,(213) 620-1840,info@thespicetable.com
Splashes at Surf & Sand Resort,los-angeles,10,129,4.2,http://www.opentable.com/splashes-at-surf-and-sand-resort?scpref=110,(949) 376-2779,""
Spoonful,los-angeles,5,20,3.8,http://www.opentable.com/spoonful?scpref=110,(323) 512-4800,""
Sprazzo Cucina Italiana,los-angeles,1,13,4.2,http://www.opentable.com/sprazzo-cucina-italiana?scpref=110,(310) 479-3337,sprazzocucina@verizon.net
Starfish Restaurant,los-angeles,6,69,4.3,http://www.opentable.com/starfish-restaurant-laguna-beach?scpref=110,(949) 715-9200,info@starfishlaguna.com
Stefan's at L.A. Farm,los-angeles,10,160,4.0,http://www.opentable.com/stefans-at-la-farm?scpref=110,(310) 449-4000,info@stefansrestaurants.com
Steingarten LA,los-angeles,3,55,4.1,http://www.opentable.com/steingarten-la?scpref=110,(310) 441-0441,aberookhim@aol.com
Stella's,los-angeles,6,34,4.2,http://www.opentable.com/stellas?scpref=110,(949) 234-1679,reservations@stellasitalian.com
Steven's Steakhouse,los-angeles,1,17,3.5,http://www.opentable.com/stevens-steakhouse?scpref=110,(323) 723-9856,""
The Stinking Rose,los-angeles,10,273,4.3,http://www.opentable.com/the-stinking-rose-beverly-hills?scpref=110,(310) 652-7673,comments@thestinkingrose.com
STK - Los Angeles,los-angeles,8,90,4.3,http://www.opentable.com/stk-los-angeles?scpref=110,(310) 659-3535,infola@stkhouse.com
Stonehill Tavern,los-angeles,4,41,4.5,http://www.opentable.com/stonehill-tavern?scpref=110,(949) 234-3318,""
The Strand House,los-angeles,10,204,4.2,http://www.opentable.com/the-strand-house?scpref=110,(310) 545-7470,info@thestrandhousemb.com
Studio at Montage Laguna Beach,los-angeles,6,97,4.5,http://www.opentable.com/studio-at-montage-laguna-beach?scpref=110,(949) 715-6420,""
Summer Canteen,los-angeles,0,11,3.8,http://www.opentable.com/summer-canteen?scpref=110,(818) 985-6611,eat@summercanteen.com
Summit House Restaurant,los-angeles,10,268,4.6,http://www.opentable.com/summit-house-restaurant?scpref=110,(714) 671-4111,summitnews@summithouse.com
SunCafe,los-angeles,2,30,4.6,http://www.opentable.com/suncafe?scpref=110,(818) 308-7420,sales@suncafe.com
Sunny Spot,los-angeles,0,25,3.9,http://www.opentable.com/sunny-spot?scpref=110,(310) 448-8884,info@sunnyspotvenice.com
The Sunset,los-angeles,5,63,4.0,http://www.opentable.com/the-sunset?scpref=110,(310) 589-1007,info@thesunsetrestaurant.com
Sur Restaurant,los-angeles,10,175,3.9,http://www.opentable.com/sur-restaurant?scpref=110,(310) 289-2824,guillermo@sur-restaurant.com
Susan Feniger's STREET,los-angeles,10,303,4.3,http://www.opentable.com/susan-fenigers-street?scpref=110,(323) 203-0500,info@eatatstreet.com
Sushi Roku - Hollywood,los-angeles,2,37,4.3,http://www.opentable.com/sushi-roku-hollywood?scpref=110,(323) 655-6767,info@sushiroku.com
Sushi Roku - Pasadena,los-angeles,1,55,4.3,http://www.opentable.com/sushi-roku-pasadena?scpref=110,(626) 683-3000,info@sushiroku.com
Sushi Roku - Santa Monica,los-angeles,5,65,3.9,http://www.opentable.com/sushi-roku-santa-monica?scpref=110,(310) 458-4771,info@sushiroku.com
Sutter's Mill,los-angeles,1,11,4.1,http://www.opentable.com/sutters-mill?scpref=110,(805) 520-4797,joe@sutters4dining.com
Swiss Chef,los-angeles,8,52,4.5,http://www.opentable.com/swiss-chef?scpref=110,(818) 904-1500,matterchef@yahoo.com
The Sycamore Inn Prime Steak House,los-angeles,10,117,4.5,http://www.opentable.com/the-sycamore-inn-prime-steak-house?scpref=110,(909) 982-1104,info@thesycamoreinn.com
Tabu Grill,los-angeles,2,69,4.3,http://www.opentable.com/tabu-grill?scpref=110,(949) 494-7743,nancy@tabugrill.com
Taco Rosa - Irvine,los-angeles,0,31,4.1,http://www.opentable.com/taco-rosa-irvine?scpref=110,(714) 505-6080,tacorosa@gmail.com
Taco Rosa - Newport Beach,los-angeles,2,19,3.6,http://www.opentable.com/taco-rosa-newport-beach?scpref=110,(949) 720-0980,tacorosa@gmail.com
Takami Sushi & Robata Restaurant,los-angeles,10,156,4.1,http://www.opentable.com/takami-sushi-and-robata-restaurant?scpref=110,(213) 236-9600,Leonard@takamisushi.com
Talia's,los-angeles,4,66,4.4,http://www.opentable.com/talias?scpref=110,(310) 545-6884,""
Tam O'Shanter,los-angeles,9,357,4.4,http://www.opentable.com/tam-o-shanter?scpref=110,(323) 664-0228,""
Tamarind of London,los-angeles,9,161,4.0,http://www.opentable.com/tamarind-of-london?scpref=110,(949) 715-8338,john@tamarindoflondon.com
Tangata,los-angeles,10,224,4.4,http://www.opentable.com/tangata?scpref=110,(714) 550-0906,tangata@patinagroup.com
Tangier,los-angeles,0,79,3.9,http://www.opentable.com/tangier?scpref=110,(323) 663-2000,reservation@tangierbbq.com
Tanino,los-angeles,10,99,4.4,http://www.opentable.com/tanino?scpref=110,(310) 208-0444,bobprasad.tanino@yahoo.com
Tantalum,los-angeles,10,131,4.2,http://www.opentable.com/tantalum?scpref=110,(562) 431-1414,KristenS@tantalumrestaurant.com
Tanzore,los-angeles,4,28,4.0,http://www.opentable.com/tanzore?scpref=110,(310) 652-3838,info@tanzore.com
Tapas Restaurant Flavors of Spain,los-angeles,3,26,3.9,http://www.opentable.com/tapas-restaurant-flavors-of-spain?scpref=110,(949) 756-8194,TapasGril@aol.com
TAPS Fish House & Brewery,los-angeles,4,105,4.4,http://www.opentable.com/taps-fish-house-and-brewery?scpref=110,(714) 257-0101,""
TAPS Fish House & Brewery - Dos Lagos,los-angeles,9,72,4.2,http://www.opentable.com/taps-fish-house-and-brewery-dos-lagos?scpref=110,(951) 277-5800,doslagosresi@tapsfishhouse.com
Tar & Roses,los-angeles,10,235,4.5,http://www.opentable.com/tar-and-roses?scpref=110,(310) 587-0700,""
Taste at the Palisades,los-angeles,7,61,4.1,http://www.opentable.com/taste-at-the-palisades?scpref=110,(310) 459-9808,info@ilovetaste.com
Taste on Melrose,los-angeles,10,202,4.2,http://www.opentable.com/taste-on-melrose?scpref=110,(323) 852-6888,info@ilovetaste.com
The Tasting Kitchen,los-angeles,9,125,4.3,http://www.opentable.com/the-tasting-kitchen?scpref=110,(310) 392-6644,reservations@akinvenice.com
Tavern,los-angeles,10,288,4.1,http://www.opentable.com/tavern?scpref=110,(310) 806-6464,info@tavernla.com
Tavern on Hollywood,los-angeles,1,12,3.2,http://www.opentable.com/tavern-on-hollywood?scpref=110,(323) 464-9400,info@tavernonhollywood.com
Ten Asian Bistro,los-angeles,7,30,3.5,http://www.opentable.com/ten-asian-bistro-and-sushi?scpref=110,(949) 660-1010,info@tenoc.com
"The Terrace at The Langham, Pasadena",los-angeles,10,100,4.0,http://www.opentable.com/the-terrace-at-the-langham-pasadena?scpref=110,(626) 585-6218,tllax.restaurantreservation@langhamhotels.com
Teru Sushi,los-angeles,5,50,4.2,http://www.opentable.com/teru-sushi?scpref=110,(818) 763-6201,info@terusushi.com
Ti Amo - Laguna Beach,los-angeles,9,34,3.8,http://www.opentable.com/ti-amo-laguna-beach?scpref=110,(949) 499-5350,TiAmoLagunaBeach@gmail.com
Tiato,los-angeles,2,19,3.6,http://www.opentable.com/tiato?scpref=110,(310) 866-5228,info@tiato.com
Tierra Sur at Herzog Wine Cellars,los-angeles,10,80,4.5,http://www.opentable.com/tierra-sur-at-herzog-wine-cellars?scpref=110,(805) 983-1560,hham@herzogwinecellars.com
Tin Roof Bistro,los-angeles,10,243,4.3,http://www.opentable.com/tin-roof-bistro?scpref=110,(310) 939-0900,info@tinroofbistro.com
TOI Tapas Bar & Lounge,los-angeles,2,21,3.9,http://www.opentable.com/toi-tapas-bar-and-lounge?scpref=110,(805) 373-8785,contact.us@toitapasbar.com
Tokyo Table - Irvine,los-angeles,1,25,4.3,http://www.opentable.com/tokyo-table-irvine?scpref=110,(949) 263-0000,info@tokyotable.com
Tommy Bahama Laguna Beach Bar & Grill,los-angeles,4,45,4.2,http://www.opentable.com/tommy-bahama-laguna-beach-bar-and-grill?scpref=110,(949) 376-6886,LagunaBeach@tommybahama.com
Tommy Bahama's Island Grille - Newport Beach,los-angeles,10,150,4.3,http://www.opentable.com/tommy-bahamas-island-grille?scpref=110,(949) 760-8686,NewportBeachEvents@tommybahama.com
Tortilla Republic WeHo,los-angeles,10,144,4.3,http://www.opentable.com/tortilla-republic-weho?scpref=110,(310) 657-9888,infoweho@tortillarepublic.com
Toscana,los-angeles,2,27,4.1,http://www.opentable.com/toscana?scpref=110,(310) 820-2448,""
Toscanova,los-angeles,7,90,3.9,http://www.opentable.com/toscanova?scpref=110,(310) 551-0499,toscanovarestaurant@gmail.com
Toscanova - Calabasas,los-angeles,9,96,4.0,http://www.opentable.com/toscanova-calabasas?scpref=110,(818) 225-0499,""
Tower 42,los-angeles,5,47,3.8,http://www.opentable.com/tower-42?scpref=110,(310) 823-6800,info@tower-42.com
The Tower Bar at the Sunset Tower Hotel,los-angeles,6,47,4.6,http://www.opentable.com/the-tower-bar-at-the-sunset-tower-hotel?scpref=110,(323) 848-6677,info@sunsettowerhotel.com
Towne Food & Drink,los-angeles,8,167,4.0,http://www.opentable.com/towne-food-and-drink?scpref=110,(213) 623-2366,info@towne-la.com
Trader Vic's - Los Angeles,los-angeles,10,142,3.8,http://www.opentable.com/trader-vics-los-angeles?scpref=110,(213) 785-3330,tradervicsla@yahoo.com
Trattoria Neapolis,los-angeles,4,46,4.0,http://www.opentable.com/trattoria-neapolis?scpref=110,(626) 792-3000,info@trattorianeapolis.com
Tres by José Andrés,los-angeles,3,27,4.4,http://www.opentable.com/tres-by-jose-andres?scpref=110,(310) 246-5551,Sls.tres@luxurycollection.com
Trump National Golf Club,los-angeles,7,63,4.3,http://www.opentable.com/trump-national-golf-club?scpref=110,(310) 303-3260,tngclarestaurant@trumpnational.com
Tuscany il Ristorante,los-angeles,5,76,4.4,http://www.opentable.com/tuscany-il-ristorante?scpref=110,(805) 495-2768,tuscanyilristorante@yahoo.com
Tutti Mangia,los-angeles,9,79,4.3,http://www.opentable.com/tutti-mangia?scpref=110,(909) 625-4669,info@tuttimangia.com
Two 40 South Restaurant & Wine Bar,los-angeles,10,78,4.0,http://www.opentable.com/two-40-south-restaurant-and-wine-bar?scpref=110,(714) 912-1053,gm@two40south.com
Typhoon,los-angeles,7,47,4.0,http://www.opentable.com/typhoon-santa-monica?scpref=110,(310) 390-6565,typhoon@typhoon.biz
Upper West,los-angeles,6,156,4.3,http://www.opentable.com/upper-west?scpref=110,(310) 586-1111,elad@theupperwest.com
UPSTAIRS 2,los-angeles,6,125,4.2,http://www.opentable.com/upstairs-2?scpref=110,(310) 231-0316,info@upstairs2.com
Ushuaia Argentinean Steakhouse,los-angeles,4,68,4.3,http://www.opentable.com/ushuaia-argentinean-steakhouse?scpref=110,(310) 315-5457,info@ushuaiasteakhouse.com
Valentino - LA,los-angeles,7,74,4.3,http://www.opentable.com/valentino-la?scpref=110,(310) 829-4313,info@ValentinoSM.com
Vertical Wine Bistro,los-angeles,1,46,4.2,http://www.opentable.com/vertical-wine-bistro?scpref=110,(626) 795-3999,info@verticalwinebistro.com
Via Alloro,los-angeles,3,44,4.0,http://www.opentable.com/via-alloro?scpref=110,(310) 275-2900,info@viaalloro.com
Vibrato Grill Jazz...etc.,los-angeles,8,71,4.6,http://www.opentable.com/vibrato-grill-jazzetc?scpref=110,(310) 474-9400,""
The Villa,los-angeles,6,49,4.0,http://www.opentable.com/the-villa-woodland-hills?scpref=110,(818) 704-1185,""
Villa Blanca,los-angeles,10,296,4.1,http://www.opentable.com/villa-blanca?scpref=110,(310) 859-7600,info@villablancarestaurant.com
Villa Nova,los-angeles,10,145,4.5,http://www.opentable.com/villa-nova?scpref=110,(949) 642-7880,semmett@sbcglobal.net
Villa Sorriso,los-angeles,2,23,4.1,http://www.opentable.com/villa-sorriso?scpref=110,(626) 793-2233,info@sorrisopasadena.com
Villetta Brentwood,los-angeles,1,34,4.1,http://www.opentable.com/villetta-brentwood?scpref=110,(310) 394-8455,molly@villetta.us
Vincenzo Ristorante,los-angeles,4,28,4.5,http://www.opentable.com/vincenzo-ristorante?scpref=110,(310) 395-6619,""
Vino Wine & Tapas Room,los-angeles,4,45,4.2,http://www.opentable.com/vino-wine-and-tapas-room?scpref=110,(818) 343-2525,info@vinowineroom.com
Vintage Enoteca,los-angeles,2,32,4.4,http://www.opentable.com/vintage-enoteca?scpref=110,(323) 512-5278,danielle@vintageenoteca.com
The Vintage Steakhouse,los-angeles,10,65,4.2,http://www.opentable.com/the-vintage-steakhouse?scpref=110,(949) 661-3400,""
Vito's Pizza & Italian Ristorante - San Juan Capistrano,los-angeles,3,16,3.8,http://www.opentable.com/vitos-pizza-and-italian-ristorante-san-juan-capistrano?scpref=110,(949) 481-8300,alexis@vitospizza.com
Vivoli Cafe & Trattoria,los-angeles,2,27,3.3,http://www.opentable.com/vivoli-cafe-and-trattoria-west-hollywood?scpref=110,(323) 656-5050,""
Vivoli Cafe & Trattoria #3,los-angeles,5,26,3.4,http://www.opentable.com/vivoli-cafe-and-trattoria-no-3?scpref=110,(805) 373-6060,donato@vivolicafe.com
Vol. 94,los-angeles,4,53,4.2,http://www.opentable.com/vol-94?scpref=110,(626) 356-9494,info@vol94.com
Wabi Sabi,los-angeles,1,32,4.2,http://www.opentable.com/wabi-sabi?scpref=110,(310) 314-2229,wabi-sabi@ca.rr.com
The Warehouse,los-angeles,10,80,3.8,http://www.opentable.com/the-warehouse?scpref=110,(310) 823-5451,barrelsofrum@yahoo.com
Water Grill,los-angeles,10,332,4.2,http://www.opentable.com/water-grill?scpref=110,(213) 891-0900,jklingsberg@kingsseafood.com
Watermarc,los-angeles,9,149,4.3,http://www.opentable.com/watermarc?scpref=110,(949) 376-6272,""
West Restaurant and Lounge,los-angeles,1,35,4.1,http://www.opentable.com/west-restaurant-and-lounge?scpref=110,(310) 481-7878,westrestaurant@hotelangeleno.com
Westside Tavern,los-angeles,3,52,4.0,http://www.opentable.com/westside-tavern?scpref=110,(310) 470-1539,ltheis@westsidetavernla.com
Wharo Korean BBQ,los-angeles,0,17,4.1,http://www.opentable.com/wharo-korean-bbq?scpref=110,(310) 578-7114,mijini73@yahoo.com
Whisper Restaurant & Lounge,los-angeles,4,22,3.9,http://www.opentable.com/whisper-restaurant-and-lounge?scpref=110,(323) 931-0202,""
Whist at the Viceroy,los-angeles,3,34,4.0,http://www.opentable.com/whist-at-the-viceroy?scpref=110,(310) 260-7511,""
Wildfish Seafood Grille - Newport Beach,los-angeles,10,203,4.5,http://www.opentable.com/wildfish-seafood-grille-newport-beach?scpref=110,(949) 720-9925,wfcomments@wildfishseafoodgrille.com
Wilshire,los-angeles,4,98,4.1,http://www.opentable.com/wilshire?scpref=110,(310) 586-1707,""
Wind & Sea Restaurant,los-angeles,8,65,4.0,http://www.opentable.com/wind-and-sea-restaurant?scpref=110,(949) 496-6500,""
The Winery Restaurant & Wine Bar,los-angeles,10,159,4.4,http://www.opentable.com/the-winery-restaurant-and-wine-bar?scpref=110,(714) 258-7600,""
Wokcano - Burbank,los-angeles,1,20,4.0,http://www.opentable.com/wokcano-burbank?scpref=110,(818) 524-2288,info@wokcanorestaurant.com
Wokcano - Downtown LA,los-angeles,2,42,4.0,http://www.opentable.com/wokcano-downtown?scpref=110,(213) 623-2288,info@wokcanorestaurant.com
Wokcano - Santa Monica,los-angeles,6,29,4.1,http://www.opentable.com/wokcano-santa-monica?scpref=110,(310) 458-3080,info@wokcanorestaurant.com
Wokcano - Valencia,los-angeles,8,56,4.0,http://www.opentable.com/wokcano-valencia?scpref=110,(661) 288-1913,info@wokcanorestaurant.com
Wolf in Sheep's Clothing,los-angeles,8,62,3.8,http://www.opentable.com/wolf-in-sheeps-clothing?scpref=110,(310) 392-2425,wolfinsheepsclothingrestarurant@gmail.com
Wolfgang Puck at Hotel Bel-Air,los-angeles,8,66,4.5,http://www.opentable.com/wolfgang-puck-at-hotel-bel-air?scpref=110,(310) 909-1644,wolfgangpuck@hotelbelair.com
Wolfgang Puck Bar & Grill - LA Live,los-angeles,8,87,3.5,http://www.opentable.com/wolfgang-puck-bar-and-grill-la-live?scpref=110,(213) 748-9700,info@wolfgangpuck.com
Wolfgang's Steakhouse - Beverly Hills,los-angeles,10,75,4.2,http://www.opentable.com/wolfgangs-steakhouse?scpref=110,(310) 385-0640,wolfgangbh@wdiusa.com
Wood & Vine,los-angeles,9,229,4.0,http://www.opentable.com/wood-and-vine?scpref=110,(323) 334-3360,info@woodandvine.com
WP24 by Wolfgang Puck,los-angeles,10,107,4.2,http://www.opentable.com/wp24-by-wolfgang-puck?scpref=110,(213) 743-8824,""
Xi'an,los-angeles,5,40,4.1,http://www.opentable.com/xian?scpref=110,(310) 275-3345,info@xian90210.com
Xiomara on Melrose,los-angeles,6,50,4.1,http://www.opentable.com/xiomara-on-melrose?scpref=110,(323) 461-0601,info@xiomararestaurant.com
Yamashiro,los-angeles,10,344,4.3,http://www.opentable.com/yamashiro?scpref=110,(323) 466-5125,Info@YamashiroHollywood.com
Yojie Japanese Fondue and Sake Bar,los-angeles,3,36,4.0,http://www.opentable.com/yojie-japanese-fondue-and-sake-bar?scpref=110,(213) 988-8808,info@yojie.com
Yojisan,los-angeles,3,33,4.7,http://www.opentable.com/yojisan?scpref=110,(424) 245-3799,Info@yojisan.com
Yves' Restaurant & Wine Bar,los-angeles,6,49,4.0,http://www.opentable.com/yves-restaurant-and-wine-bar?scpref=110,(714) 637-3733,yvesbistro@gmail.com
Yxta Cocina Mexicana,los-angeles,8,48,4.4,http://www.opentable.com/yxta-cocina-mexicana?scpref=110,(213) 596-5579,info@yxta.net
Zach's Cafe,los-angeles,0,20,3.6,http://www.opentable.com/zachs-cafe?scpref=110,(818) 762-4225,catering@zachscafe.com
Zazou Restaurant,los-angeles,2,48,4.1,http://www.opentable.com/zazou-restaurant?scpref=110,(310) 540-4884,""
Zengo - Santa Monica,los-angeles,5,56,4.1,http://www.opentable.com/zengo-santa-monica?scpref=110,(310) 899-1000,""
Zimzala - Shorebreak Hotel,los-angeles,0,36,4.1,http://www.opentable.com/zimzala-shorebreak-hotel?scpref=110,(714) 960-5050,zimzala@jdvrestaurants.com
Zin Bistro Americana,los-angeles,5,51,4.1,http://www.opentable.com/zin-bistro-americana?scpref=110,(818) 865-0095,""
Zov's Bistro,los-angeles,8,60,4.2,http://www.opentable.com/zovs-bistro?scpref=110,(714) 838-8855,customercare@zovs.com
Z'Tejas South Coast,los-angeles,9,93,4.2,http://www.opentable.com/ztejas-south-coast?scpref=110,(714) 979-7469,southcoast@ztejas.com
